dataset,variant,IC_mean,IC_std,RankIC_mean,RankIC_std,ICIR_mean,ICIR_std,Precision@10_mean,Precision@10_std,Sharpe_mean,Sharpe_std
nasdaq,context_only,0.020990466018080457,0.006145425402400742,0.025968440981106077,0.006974578005641666,0.2100458000408549,0.06270979889182751,0.05569620616734028,0.004641352221369743,0.5077104935162974,0.2925395692566181
nasdaq,full,0.017240319453707388,0.00062662080278569,0.013265111207822533,0.001858838388100974,0.21203016479719364,0.002752649308164684,0.04915611632168293,0.007805908098816872,1.5509739699136251,0.24723369507335846
nasdaq,moe,0.022368000382370856,0.002190113819414507,0.019773250546773383,0.0025240521434416272,0.24152300250161285,0.026391262228345147,0.055485233664512634,0.002320673316717148,1.1809554303409104,0.10216225918154442
nasdaq,single_gate,0.027210834675948904,0.0008215617678542769,0.03205240958077756,0.0007069756255169771,0.27343897887345725,0.008809389086801261,0.05316455662250519,0.0012658201158046722,0.8782731166009112,0.22363515976951237
nasdaq,static,0.03434324587235042,0.0017917758349490324,0.031013046822759932,7.860760674491783e-05,0.36079635672047017,0.022510290076121407,0.046202532947063446,0.007805906236171722,0.027599996491906226,0.3493504284844542
