epoch,epoch_sec,train_loss,train_grad_norm,val_loss,test_loss,val_RankIC,val_RankICIR,val_IC,val_ICIR,val_Precision@10,test_RankIC,test_RankICIR,test_IC,test_ICIR,test_Precision@10,test_Sharpe@10,test_Turnover@10,test_CostSharpe@10,best_score,bad_epochs
1,12.809404600000562,0.07288565149379743,nan,0.0698540187662556,0.06973353776499189,0.002165173906957664,0.02711714282052709,-0.0013299529375563864,-0.020420306265465246,0.01587301610954224,0.0031871678006053284,0.03434301115514303,-0.00017221583992160292,-0.002418684680670923,0.017721519251412982,1.5799146903667147,0.7611814319835937,0.37459223614268,0.002165173906957664,0
2,12.964170299997932,0.07032425248542347,nan,0.06984545796045236,0.06972711687349568,-0.0015125244154617014,-0.019351084995691097,-0.0018088010890370777,-0.029266287112062663,0.01309523829037235,0.0052819386411842376,0.05748246385436076,0.0013477078246376143,0.019910852018370565,0.014767932709510819,2.582064400950494,0.7535864964819156,1.2401767834615112,0.002165173906957664,1
3,13.252368999997998,0.07011890134497269,nan,0.06981918543931984,0.06969817055051337,0.011957270200495952,0.141214564141664,0.012215154449915559,0.17358246064559574,0.019047619361016486,0.01563399667136434,0.16071834770991394,0.01182206714911598,0.15675562385227448,0.017721519251412982,2.770582895014898,0.5329113974538533,1.974011961545425,0.011957270200495952,0
4,12.21559089999937,0.0699938577071235,nan,0.0698660873763618,0.06974662500846235,0.00910771356679366,0.10897293746761413,0.010851652846978387,0.1683328542657634,0.015476190706803686,0.009608751138326425,0.10187836638018886,0.008430894701962524,0.11399322364316619,0.01729957831685553,2.3739295329249384,0.564556967419914,1.517332702792234,0.011957270200495952,1
5,12.430576399998245,0.06990517423160979,nan,0.06982915999279135,0.06970994416545714,0.012574360008113131,0.11950047464399356,0.012965759307484231,0.15202578442723672,0.017857143123235022,0.010989543116471694,0.10153170021080424,0.007438253507190993,0.09133047470243065,0.016033755513183177,1.1104139439964125,0.526160343695542,0.22425001719615228,0.012574360008113131,0
6,12.483498599998711,0.06983653783194117,nan,0.06985946117885529,0.06974178033916256,0.011457410261740849,0.09222465398669186,0.01288285378148661,0.1243603925576338,0.021825397150620582,0.007336825955873316,0.05390227255471751,0.005944544526076392,0.05937175246275467,0.013502109937275512,0.8979455288915869,0.3679324952484686,0.30691044080758345,0.012574360008113131,1
7,12.395716300001368,0.0697867748403066,nan,0.06986678004383094,0.06975216431079534,0.007714499947579743,0.05870613312067163,0.00808226921141059,0.07320136170998434,0.017857143123235022,0.0035919424751576995,0.026128158929692995,0.0028482399910849513,0.028427123679218298,0.011392405233051203,1.2904729361714262,0.36666667206755166,0.6877014934372534,0.012574360008113131,2
8,12.595385199998418,0.06974188921016616,nan,0.06987888206328664,0.06976075137214821,0.011194110994337179,0.0837587830126618,0.013038949305487295,0.1161827021832374,0.022222222553359136,0.008900938903125011,0.05833922311805146,0.00846424182967326,0.07560872141421457,0.014345991806390417,1.5386460262151245,0.3641350281578076,0.9682764830344843,0.012574360008113131,3
9,12.275040000000445,0.06970189405051437,nan,0.06988978938805679,0.06977155452539147,0.0076839558300673075,0.05501672332128953,0.008196082090257227,0.06909239678753488,0.019047619331450688,0.0065915683026028645,0.043033397118869984,0.006117330157536452,0.05373919335148882,0.016033755544620224,2.0205812760660997,0.366244732924906,1.4795048688208783,0.012574360008113131,4
10,12.849003799998172,0.06967184996685466,nan,0.0699520707721748,0.06983725016127156,0.007407452181925894,0.05121102155003147,0.006337899645413494,0.05083105757057153,0.019047619331450688,0.007793365987528603,0.05106409637065955,0.006642623280149487,0.05858623085147174,0.013924050840395915,1.3913759901927216,0.39409283265660083,0.8252381881918496,0.012574360008113131,5
11,12.43896670000322,0.06964175611533023,nan,0.06992993193368117,0.06980422390664177,0.008935872631852925,0.06113133812472405,0.009128039139637074,0.07242954919808633,0.022619047956097694,0.009562734943787067,0.059733981136864095,0.009237067898703967,0.07751491864879974,0.016033755544620224,2.0206005034626586,0.3831223687667887,1.4407409089610905,0.012574360008113131,6
12,12.124600099999952,0.06961089519632829,nan,0.06995279953948089,0.06983140375040754,0.007528899392964954,0.05041542353097924,0.00662867818709134,0.05073372303418116,0.022619047985663488,0.01011172476527183,0.06409206770356876,0.008970053108578022,0.07617860139844287,0.016033755544620224,2.0942534317864876,0.4135021151432508,1.503619718974689,0.012574360008113131,7
13,12.665676399999938,0.06958997728856835,nan,0.06994438561655227,0.06982759634653728,0.004320739872387743,0.02869632894010289,0.00338977611924444,0.025642245605228958,0.020238095539666358,0.008921836548040813,0.05496277613205796,0.0078938307750475,0.06491627088957909,0.018143460217407485,1.7669541973330998,0.41645570052198216,1.182205227361444,0.012574360008113131,8
14,12.926274100002047,0.06957011917555654,nan,0.0699914192692155,0.0698601428403633,0.008962835310595683,0.060339137843750223,0.008977594910815935,0.06937518136924205,0.018650793928712134,0.011658740006284082,0.06988381226412725,0.010765225039568397,0.08617032348395569,0.017299578348292582,1.67716243670355,0.4147679393301533,1.0893154671925642,0.012574360008113131,9
15,13.009433799998078,0.06955181792177059,nan,0.07004725244191903,0.06992129786608088,0.009280580705048383,0.06334480113794873,0.010201847218374338,0.0802348742850654,0.018650793928712134,0.009490740404931931,0.05634167465047091,0.009700635482175453,0.07711872556251202,0.018143460217407485,1.922138017373444,0.4063291194758335,1.3551641694320327,0.012574360008113131,10
16,12.784173500000179,0.06954140439629555,nan,0.06999945336036266,0.06987669010831334,0.0056197377947798475,0.03647409322498682,0.004945531286802222,0.036432450343795,0.02023809559879795,0.009017680497557114,0.05378237358947532,0.008076740295197893,0.06382145083243544,0.018565401151964936,1.797326038926756,0.43037975211686724,1.2218256564463967,0.012574360008113131,11
17,12.886331500001688,0.0695247345075414,nan,0.07004092420850482,0.06992158388035206,0.006732785956421775,0.04310758136521882,0.006360023541861983,0.04650862940303669,0.019047619361016486,0.00951842931619912,0.05453705519780537,0.00845720096420544,0.06426221267521166,0.016033755544620224,1.5748251931174782,0.44345992102527415,0.9612366884578633,0.012574360008113131,12
18,13.329376800000318,0.06950922761414502,nan,0.07003491487176645,0.06991711368917916,0.008713825734120623,0.056698048647227786,0.0085302054057903,0.06324710198610309,0.019047619361016486,0.009133252392833432,0.05284625824974059,0.008641243790461042,0.06621095547729264,0.017299578348292582,1.7689648878221982,0.4405063346719943,1.1645120733816468,0.012574360008113131,13
19,12.244338399999833,0.06949425253110963,nan,0.07008764263065088,0.06996710126913047,0.006936434339473231,0.044561521739781125,0.00588580278914407,0.043235467185911924,0.017460317750062262,0.008923114792449706,0.05084158512700057,0.007826204948080114,0.05910897214571648,0.016877637445172178,1.1568903466456892,0.459915616309844,0.5505538852056491,0.012574360008113131,14
20,12.564507799997955,0.0694864569181526,nan,0.07008206016487545,0.0699609548545085,0.008864338671027585,0.056802965201945846,0.007695130961817793,0.05623667944513018,0.017460317750062262,0.01072425574146777,0.06153706955109347,0.009264421431673888,0.07026619191895037,0.017299578348292582,1.254948903194011,0.46286920297749434,0.6465258848565854,0.012574360008113131,15
21,12.690236100002949,0.06947128911678856,nan,0.07007989435205383,0.06996130019049102,0.007621063565787312,0.0485068793197528,0.006543448865635409,0.0473135347917582,0.017460317720496464,0.009466017628597482,0.05380204100049132,0.008413150969682506,0.06317772518628202,0.01729957837972963,1.2902824313992411,0.46751055272319647,0.6772345315210008,0.012574360008113131,16
22,13.063234099998226,0.06946227653203783,nan,0.07009273687643665,0.06997177652417357,0.006245997011391741,0.03962143779964151,0.0054508096727658994,0.039273886681288436,0.01706349231775791,0.010429219980719244,0.05897352297699373,0.008984649023763199,0.0669031599087926,0.014767932740947868,0.986396220353762,0.45611814881050133,0.393453318084896,0.012574360008113131,17
23,13.451005400002032,0.06945144020625063,nan,0.07012669872196894,0.07002064692571697,0.0044023639828314086,0.02773751761451748,0.003367946169520211,0.023928942755423312,0.014682539901326574,0.008800297551631205,0.049709972821386936,0.007476201733841486,0.05544791495934505,0.01518987367550532,0.8691916172124743,0.462869203417613,0.2825626166950876,0.012574360008113131,18
24,12.923099699997692,0.06944241338484997,nan,0.07016415160799784,0.0700475316699044,0.006731697647381456,0.04237868219326649,0.0057184182376312535,0.04095675446781512,0.016269841512280798,0.010724779608328374,0.06028031303165455,0.009138867550063878,0.06737146034145583,0.014767932772384917,1.2498307138955744,0.46582278857628506,0.6375618824986866,0.012574360008113131,19
25,12.19432709999819,0.06943105061513347,nan,0.07026265129920035,0.07012723449161787,0.005837966163184435,0.036869910131906165,0.004085815077887096,0.029116828640011052,0.01587301610954224,0.01107679724333246,0.06346446801389627,0.00883791679816069,0.06611752703443188,0.013080169002718061,0.9391793747176413,0.49113924439823575,0.33141993136653664,0.012574360008113131,20
26,11.850376499998674,0.06941855072572424,nan,0.07018899216893174,0.07005520834575725,0.006084786293083905,0.038257511434676254,0.004026912372893772,0.028513713760002134,0.016269841512280798,0.011468373664422942,0.06548691320620961,0.009004650358503629,0.06707451665069483,0.013924050871832964,0.8435150919687804,0.49620253564436223,0.20673714527540435,0.012574360008113131,21
27,12.699216900000465,0.06941033335956368,nan,0.07020811296053349,0.07007556546966738,0.0059463603423258364,0.03732738787055955,0.004104292547997338,0.029026168220275705,0.01706349231775791,0.010079733347559528,0.05726805503634102,0.008238607114301268,0.060841657277367435,0.013502109937275512,0.8484118337319678,0.4843881895396277,0.2372883216708524,0.012574360008113131,22
28,13.039132300000347,0.06939777689608367,nan,0.07021487702334685,0.07008874746440333,0.006955667478097085,0.04313299100571096,0.004802429102248483,0.0336619202720527,0.017857143123235022,0.010670778350924233,0.05984427708935727,0.008195397338184246,0.059624119381460144,0.012658228068160608,0.6461959669383561,0.48818565754196314,0.04389963454783705,0.012574360008113131,23
29,12.87948200000028,0.06939364363615577,nan,0.07019174492193593,0.07007634529710319,0.008287169745594765,0.05171444115879614,0.005499355266331963,0.038809568495576215,0.017460317720496464,0.00903970882874218,0.0512915700835625,0.006976523507830494,0.05131442070286947,0.013080169002718061,0.3132665907572395,0.5067510598256618,-0.327317983439321,0.012574360008113131,24
