epoch,train_loss,val_loss,test_loss,val_RankIC,val_IC,test_RankIC,test_IC,best_score
1,0.07077310308814048,0.06992773105582548,0.06982449608764568,0.026823441449475165,0.03469923992493961,0.014278552967481284,0.01543403573271343,0.026823441449475165
2,0.06994928226277634,0.06985358879088409,0.06973422073487993,0.02511438258645487,0.026759049798986072,0.03180460073336279,0.03198164379944286,0.026823441449475165
3,0.06987083699252154,0.06980856889415354,0.06970429970619547,0.0297074147131045,0.03939230397638369,0.02872210308402985,0.026948602949681728,0.0297074147131045
4,0.06984162362846168,0.06981236055966407,0.06971084285637498,0.02897100776142578,0.038683535344760114,0.02850444957047587,0.025897917169232693,0.0297074147131045
5,0.06980623661263569,0.06980954905942319,0.06969379092947843,0.02887989369916853,0.03869313277016137,0.028674254975137817,0.026876691690516433,0.0297074147131045
6,0.0697879641342002,0.06986315882513447,0.06976799996970576,0.028663068719218983,0.0382499362176676,0.028567593598922882,0.026397997568397565,0.0297074147131045
7,0.06977756043543687,0.06981306830568919,0.06969589485397822,0.029532396646601906,0.039422932352098296,0.02990460484156008,0.031454371206878926,0.0297074147131045
8,0.06976822902624671,0.06981755636395916,0.06971281103569747,0.028664738735563057,0.037944055588533435,0.030648436646845648,0.026192481324574243,0.0297074147131045
9,0.0697607404577571,0.06983733138749523,0.06971873912001461,0.029920847366964962,0.03940652965453439,0.030934439216015013,0.032551470037401393,0.029920847366964962
10,0.06975484216535413,0.0698754515144087,0.06977595197123314,0.028550097394621672,0.03805728977830666,0.030077775099357974,0.026816179146715104,0.029920847366964962
11,0.06975521414062462,0.0698069217540915,0.0696925010987978,0.027861086901721715,0.037115306859107924,0.03038250311682559,0.02597110531806655,0.029920847366964962
12,0.0697440833759469,0.06980649869711626,0.0696950212812625,0.027948828096324208,0.03710268889539842,0.02994580362787871,0.02656830368253583,0.029920847366964962
13,0.06974478350901926,0.06980853075427669,0.06969723793901975,0.027079581434788582,0.03598573596155759,0.028588839869122,0.027306726812138884,0.029920847366964962
14,0.06974338500483616,0.06980584807220906,0.06969317023638431,0.026262323101816167,0.035554921533773834,0.0263807236753357,0.026267797356439,0.029920847366964962
15,0.0697394437081105,0.06980637688603666,0.06969490116029851,0.02653323119184712,0.03535082907258165,0.026886366846094908,0.025412865390781046,0.029920847366964962
16,0.06974055083418215,0.06980623115622808,0.06969223253208877,0.026222799497060936,0.03459158823915502,0.026972584923255778,0.024853655062458686,0.029920847366964962
17,0.06973949146230479,0.06982921179206598,0.06970869514006603,0.02485541995921512,0.03317995981203802,0.025063734738606142,0.023986497387743874,0.029920847366964962
18,0.06973568585676115,0.06980908945912406,0.06969411925801748,0.024028946978981527,0.03186677591743535,0.02373583057346628,0.022784302976839088,0.029920847366964962
19,0.06973313778840207,0.06982052373507666,0.06971549252166023,0.02298490427451075,0.030620830875704996,0.022210489568508816,0.023219992744338253,0.029920847366964962
20,0.0697332051054046,0.0698251702364475,0.069704793456486,0.023137950005577064,0.030293428667290654,0.022791837412172108,0.022886942411902585,0.029920847366964962
21,0.06973222012858132,0.06981057091246522,0.06970170913617822,0.02142753013749681,0.027476365201494893,0.018877337574723024,0.021505286428710947,0.029920847366964962
22,0.06973226176121751,0.06980785307666612,0.06969340802622244,0.018659315012406467,0.024428178566888656,0.01775334347061258,0.021533127858171845,0.029920847366964962
23,0.06973161674230485,0.06981042130953735,0.06970192202787359,0.018244420087458343,0.023198838129044615,0.01695895927097601,0.020619619352829483,0.029920847366964962
24,0.06972777167888912,0.06980869511053675,0.06969740791914332,0.01738567291994557,0.021895417012274265,0.016968926168631424,0.02035289083289195,0.029920847366964962
25,0.06972771674595975,0.06983412231599527,0.06973827686868136,0.01745987389955507,0.021671170698287563,0.016273554781931238,0.020038371275469882,0.029920847366964962
26,0.06972833721822984,0.06981356232057488,0.0697088550288969,0.01701327751411482,0.02076596751142042,0.015232687092971701,0.01991571027420575,0.029920847366964962
27,0.06972599920590182,0.06980957481123153,0.06970157251076356,0.016851567760496105,0.021481083613628195,0.016277777619280693,0.020715641773419793,0.029920847366964962
28,0.06972431865696971,0.06980914767417642,0.0696977824601443,0.016624738619799562,0.020247925121241548,0.015802407637238503,0.019976105053225366,0.029920847366964962
29,0.0697241515625973,0.06981734485025444,0.06969839850055518,0.0175747935048541,0.02191056483974939,0.017390881858585314,0.021436516654811298,0.029920847366964962
30,0.06972452861231726,0.06981026387167355,0.06970031276533875,0.012841424875717614,0.015774645951866645,0.013639999210455294,0.01942616127046903,0.029920847366964962
