epoch,train_loss,val_loss,test_loss,val_RankIC,val_IC,test_RankIC,test_IC,best_score
1,0.07077604435585641,0.06991120584545628,0.06980229118831047,0.023113339781365726,0.031663539703466026,0.00929012087834951,0.011335884376364182,0.023113339781365726
2,0.06994764220875663,0.06985830187442757,0.06973812471336453,0.027941905108794646,0.030454619992515145,0.031026231416281046,0.03140113477951949,0.027941905108794646
3,0.06986773014068604,0.06980933662917879,0.06970521917700265,0.029303825233520393,0.03909755288438487,0.03256841673160105,0.027066629766565178,0.029303825233520393
4,0.06984000544290285,0.06981381031847189,0.06971291119413536,0.028852920561182563,0.038533652909719086,0.03259355888209789,0.026316852534763548,0.029303825233520393
5,0.06980693119804601,0.06981026670998997,0.06969395635122991,0.028796466284326187,0.03864080168695803,0.031824245562144256,0.02703880828501704,0.029303825233520393
6,0.06979006134174966,0.06986329911483659,0.06977043316585606,0.028532020275922568,0.03853109887287636,0.03205777839452956,0.026393538716697147,0.029303825233520393
7,0.06977857735914153,0.06981187331534568,0.06969491131446533,0.029284349957088632,0.03971369584490146,0.03174398830840816,0.029804386688250938,0.029303825233520393
8,0.06976880449298266,0.06981893658401474,0.06971525979318699,0.027997410713555475,0.037638340470111296,0.03183493564074332,0.026019198463503704,0.029303825233520393
9,0.06976032467508639,0.06983692598130022,0.06971787529278405,0.028920798685349938,0.03925469088449424,0.03263708728596834,0.03322765221750513,0.029303825233520393
10,0.06975411511957645,0.06987596578186467,0.06977897520935485,0.02780015596293933,0.03771499533294922,0.03164686718279003,0.026809773418191775,0.029303825233520393
11,0.06975489263800351,0.06980734909810717,0.0696928189273625,0.027266690689314615,0.036898832573483344,0.03134875210691715,0.02579736829350235,0.029303825233520393
12,0.06974428361533462,0.06980697411511626,0.06969646883161762,0.027233764694611882,0.03703684464377898,0.031877049546171064,0.026543696097565916,0.029303825233520393
13,0.06974396826447667,0.06980838153570418,0.06969820752048292,0.025704000030629455,0.03560578734704038,0.029195462792663822,0.025444802943320417,0.029303825233520393
14,0.06974215528650864,0.06980587636667585,0.0696939509440575,0.024941307701362624,0.035028461043054,0.029688745656518366,0.02589019973524591,0.029303825233520393
15,0.06973767261448745,0.06980670849600482,0.0696969669202209,0.024633396232763814,0.03407967988921825,0.029563843848478533,0.024655857182747414,0.029303825233520393
16,0.06973826618412056,0.06980628348768704,0.06969292785673704,0.02392231114464223,0.033332288144886243,0.027005675926970077,0.02432370068046008,0.029303825233520393
17,0.06973749470670482,0.06982938965989484,0.06970649901070172,0.021391966121709197,0.02962679874722126,0.026165403119489287,0.023827853360614163,0.029303825233520393
18,0.06973240557755973,0.06980998382445365,0.06969548453761555,0.022442219897909257,0.03012621577800885,0.024393492771871583,0.02300237876364081,0.029303825233520393
19,0.06972909718751907,0.06982106331085401,0.06972228166674763,0.023678253323490186,0.030533477466272576,0.02534908790449329,0.023942656877250727,0.029303825233520393
20,0.06972793027557231,0.06982477446870199,0.0697021511410862,0.022883517881079268,0.029221833360405448,0.024228129551171488,0.023785306200461723,0.029303825233520393
21,0.06972554417679439,0.06981228664517403,0.0697099104649407,0.023570406999732813,0.027886495382907533,0.023085530272111264,0.02301695334768308,0.029303825233520393
22,0.06972389343018467,0.06980934987465541,0.0696971762280927,0.022762588048372268,0.02595315418586815,0.022566238289771657,0.023026856422971517,0.029303825233520393
23,0.069721430801862,0.06981246980528037,0.0697134871208718,0.023926012294453805,0.028135239099067386,0.021748071161019202,0.022339136710951404,0.029303825233520393
24,0.06971686848917523,0.06981462240219116,0.06971555951401151,0.022957686590661833,0.02546323751402457,0.017495981085788113,0.020287915557339976,0.029303825233520393
25,0.06971437359178388,0.0698416003927825,0.06977014086417509,0.02627496718242395,0.029665094263951426,0.022052364132709935,0.023497987552084234,0.029303825233520393
26,0.06971416692878749,0.06981679436469836,0.06972666697788842,0.026426052430807992,0.0289745752820257,0.02245356930241557,0.02380066753604193,0.029303825233520393
27,0.06970959616875326,0.0698097911145952,0.06971219810755444,0.02838952682629627,0.031738247577445616,0.023139045315520555,0.02444846001365281,0.029303825233520393
28,0.0697059317215069,0.06981351220655063,0.06972117131017934,0.028095142829457357,0.029994831842486747,0.02224410173175208,0.024397029634638797,0.029303825233520393
29,0.0697048062307609,0.06982005017972182,0.06971160152667685,0.028959343285293024,0.03093541170597919,0.022694104669649027,0.025081705026557464,0.029303825233520393
30,0.06970252278890159,0.06981111267611148,0.06971788019696369,0.029447589972920785,0.031897672988143604,0.02229730269021501,0.02455811420178536,0.029447589972920785
