epoch,train_loss,val_loss,test_loss,val_RankIC,val_IC,test_RankIC,test_IC,best_score
1,0.07076684878887357,0.06992857947590805,0.06982502589623134,0.02835349366900378,0.035601297452110825,0.01818339711186311,0.01519928089022992,0.02835349366900378
2,0.0699458334594965,0.06985622357636218,0.06973582933723675,0.027896712038671553,0.02898970208075803,0.034444785708456424,0.033891561234019645,0.02835349366900378
3,0.06986942891333554,0.06980887652626114,0.06970506057709078,0.029589810258051054,0.03946433368611675,0.03275938520629454,0.02803239644380318,0.029589810258051054
4,0.06984016510683137,0.06981217473863609,0.06971087243863802,0.02906190548304631,0.03859301095427428,0.033678622706596766,0.02671502044037346,0.029589810258051054
5,0.06980565663527798,0.06980930703381698,0.06969333902190003,0.02882436832176551,0.038815092715334946,0.032178080290013664,0.02725490845726579,0.029589810258051054
6,0.06978758090251201,0.06986087939095875,0.06976720835337659,0.028781061521768275,0.038533720691105604,0.03260299927095258,0.026906665493839788,0.029589810258051054
7,0.06977670588404745,0.06981130955474717,0.06969402783907919,0.02899143094218166,0.03938661582280532,0.03169617440550537,0.03196947676726943,0.029589810258051054
8,0.06976778941178644,0.06981660762713068,0.0697124968852675,0.028164302573251972,0.03764386600094093,0.03174823517968853,0.026160941702814258,0.029589810258051054
9,0.0697601740525381,0.06983887486987644,0.06971902249357369,0.028275676399061922,0.03849037222209431,0.031231123479800338,0.03238929876957466,0.029589810258051054
10,0.0697539282308237,0.06987410834029553,0.06977747041213361,0.02760036104258948,0.037775978832325474,0.03116836537647262,0.026864478400935917,0.029589810258051054
11,0.06975455576100865,0.06980730350764972,0.06969226481793803,0.026665898130020304,0.03609887976776845,0.030158532124439072,0.025444582804648466,0.029589810258051054
12,0.0697431563424903,0.06980596320141876,0.0696942523310456,0.0253845609504857,0.03518459028961684,0.028565242177981662,0.026063040499798934,0.029589810258051054
13,0.0697436452616711,0.06980822365435344,0.06969743394901984,0.024471681287289517,0.03420841109272303,0.0276704591955353,0.02640004242308151,0.029589810258051054
14,0.06974236014726999,0.0698060118962848,0.06969382428418736,0.024379416519502504,0.03394565429438704,0.027285701747519996,0.025803056531003676,0.029589810258051054
15,0.06973793603278496,0.06980680337264425,0.06969605574879466,0.02278717376946819,0.0313676949973876,0.02356512649382665,0.022218926273947504,0.029589810258051054
16,0.06973920379941528,0.0698064679782542,0.06969237019492604,0.022118800465827846,0.031015320089661853,0.022909264179449607,0.0225013412636133,0.029589810258051054
17,0.06973794103675597,0.06983103600168039,0.06970815681204011,0.019689032176554773,0.02839632712707426,0.019911935713701145,0.02122830340460941,0.029589810258051054
18,0.06973385328577983,0.06980990594814694,0.06969419690752834,0.01951091548125121,0.027373734392226436,0.019371276892788458,0.0203167103480362,0.029589810258051054
19,0.06973116364632104,0.06982053145174942,0.06971821990571445,0.019686103583519562,0.027392089170115513,0.017821786740381183,0.020099596169230505,0.029589810258051054
20,0.06973122675475237,0.06982792012156948,0.0697051984599874,0.01917732235724254,0.02557627758829363,0.016493583359988406,0.019281989641346132,0.029589810258051054
21,0.06973014727637575,0.06981222896230599,0.06970495498004342,0.017184426543410933,0.02223276588255618,0.013245389524912108,0.016603119712790087,0.029589810258051054
22,0.0697301988263388,0.06980874256363936,0.06969387131401256,0.01666998278498853,0.02171388382391472,0.013353141665607023,0.01700768799568676,0.029589810258051054
23,0.0697287060823795,0.06981369613536767,0.06970671564340591,0.014562442249638163,0.01847191442576577,0.011348015522041047,0.015082913248275135,0.029589810258051054
24,0.06972511349296248,0.06981286371038073,0.06970109117810737,0.014146507443723432,0.016277269781904392,0.01159799910511012,0.014397352705903662,0.029589810258051054
25,0.06972520570899989,0.0698346123394985,0.06973936185555116,0.01550300046486853,0.019012959099777547,0.012120928957209558,0.01676220663863466,0.029589810258051054
26,0.06972533348645713,0.0698187481907625,0.06971295140212096,0.014064645135982169,0.015535366722837179,0.011661215660341007,0.01599346399444788,0.029589810258051054
27,0.06972254333463875,0.06981208950044616,0.06970378322691857,0.015623629659770929,0.017912558632988726,0.01267588836040725,0.016787334310160044,0.029589810258051054
28,0.06972011625766754,0.06981193874445227,0.0696999270641854,0.01568943832142626,0.016889616997639044,0.01429947020259061,0.018745426941547103,0.029589810258051054
29,0.06972020820185945,0.06982211780453486,0.06970246752354667,0.01540440712438246,0.01755300695690999,0.01297555421179719,0.017615431110189938,0.029589810258051054
30,0.06971992253250367,0.06981191204653846,0.06970133340056939,0.016592268030055694,0.017368322633075646,0.013983921433272399,0.018395457104367168,0.029589810258051054
