epoch,epoch_sec,train_loss,train_grad_norm,val_loss,test_loss,val_RankIC,val_RankICIR,val_IC,val_ICIR,val_Precision@10,test_RankIC,test_RankICIR,test_IC,test_ICIR,test_Precision@10,test_Sharpe@10,test_Turnover@10,test_CostSharpe@10,best_score,bad_epochs
1,14.36623260000124,0.21110842761558454,0.08279262656924893,0.20861068894229237,0.20850028191940695,0.0040141492121158135,0.050043226769276264,0.006833976294728927,0.10133912961886403,0.010317460471202456,0.0073652526551370315,0.0815201598165551,0.005634331649810593,0.08144622135219465,0.0105485233639363,1.1670203596707205,0.5940928334048026,0.1865007033589261,0.0040141492121158135,0
2,14.66099210000175,0.20884146905831388,0.038130393492158604,0.2084646707489377,0.20835540968657545,-0.0020576987314150697,-0.02653816674393428,0.0019531380985715677,0.030647892476004066,0.014285714498588018,-0.005782215076966314,-0.056388687480708896,-0.0026624599520317454,-0.03450889891309157,0.009282700560263944,1.4818249930354097,0.6126582325762334,0.4524359308710992,0.0040141492121158135,1
3,13.802305099998193,0.20865515426204012,0.03482673699476731,0.20844078371449123,0.20833157524780885,0.018527234123515274,0.19444014831412706,0.018193264226312518,0.21528572154603395,0.01507936530406513,0.008302591719963285,0.07299251479441339,0.006213560643068511,0.07071003916726305,0.011814346167608656,1.7085333973994783,0.5877637177202772,0.7456127571605908,0.018527234123515274,0
4,13.54061979999824,0.20853744183440467,0.03287533374276717,0.20849239447760204,0.20837568538852885,0.013175436701910966,0.13896261693167306,0.015769803864901722,0.18914195045508428,0.022222222582924934,0.00811062394032247,0.07849030150724727,0.006706491198178522,0.08255620098730698,0.01518987364406827,1.6382198436562467,0.5160337619263412,0.821406740927178,0.018527234123515274,1
5,13.875749099999666,0.20841224411049405,0.032233440725611066,0.20849380186862415,0.20838234847105003,0.015106696493199302,0.13832267215304628,0.016994674357856784,0.17776304128721457,0.021428571777447822,0.007263785709267411,0.06352074861405718,0.008057846746494393,0.0912299153303762,0.012658228036723559,2.661042542414636,0.37805907805509203,2.0053620031015105,0.018527234123515274,2
6,13.552606299999752,0.2082524765786287,0.03160582365140923,0.20867059675474015,0.2085573438099165,0.003203169240372344,0.028189877873171704,0.005721814987318505,0.05899886677874372,0.022619047956097694,0.006933732736951039,0.057723273964630506,0.005104979487648823,0.05696671376805266,0.012236287102166107,1.7836729528575068,0.44261604013070777,1.094555050204225,0.018527234123515274,3
7,13.529607799999212,0.20812658822617014,0.03152303827196561,0.20862257338705517,0.20851122534476252,0.007803195984288034,0.0641066562650533,0.010439919498677473,0.10032488092659987,0.023015873358836248,0.006955586201393435,0.053509761389360304,0.005849013194433936,0.0600922919137193,0.01518987364406827,2.148128882570562,0.45358650411483104,1.4293587256071,0.018527234123515274,4
8,13.754794699998456,0.2080062808418596,0.030815533265421118,0.20868108250082484,0.20857333942053188,0.006060428172719502,0.05020033184459375,0.008158329612328204,0.07914797475952354,0.023015873358836248,0.006215416756127018,0.048955802942498704,0.004532836670869419,0.04777927808366742,0.013502109905838463,1.700333089262632,0.4670886131089951,0.9944747856072889,0.018527234123515274,5
9,13.624840200001927,0.20790465772151948,0.03025647966140831,0.2087280178472163,0.20863346227362187,0.007507967877101027,0.0598513731597489,0.009768263397586813,0.09052252658044442,0.024603174969790472,0.00338544924045964,0.026146456928712754,0.002359517040477775,0.024000964228306533,0.015611814578625724,1.2382621006228243,0.46751055385493023,0.5317569118318675,0.018527234123515274,6
10,13.539458799998101,0.20781718301209243,0.029720899664066932,0.20878387307600368,0.20869410905656935,0.00999665215596675,0.08028498118149935,0.011025114039194516,0.10238640267355693,0.02579365120757194,0.0031409635221318418,0.024804568673536215,0.0019096459192322088,0.019808844758939292,0.015611814578625724,1.1815462132433674,0.5092827060617475,0.43040248961222805,0.018527234123515274,7
11,13.825338399998145,0.207733558279437,0.029374571650515536,0.20882832152502878,0.2087375112349474,0.007595419363092838,0.06049530429961454,0.008316197165965735,0.07602537643047694,0.023809524193879158,0.0010361093212359188,0.008257759243178248,-0.0005145332985262894,-0.005395775663881569,0.017721519251412982,1.365213171987286,0.4945147746411557,0.6462356952233619,0.018527234123515274,8
12,13.357911799997964,0.20765931467349466,0.02827274528256542,0.20876848549833374,0.20869863322515528,0.01139291663379741,0.09077007484183905,0.011807349410937315,0.10774035041669547,0.026587302072180644,0.00027644933402275017,0.0021545170101315157,-0.0003547454396516226,-0.0036045353413496862,0.016455696447740628,1.0225704256843018,0.5206751117663544,0.2713823387240235,0.018527234123515274,9
