epoch,epoch_sec,train_loss,train_grad_norm,val_loss,test_loss,val_RankIC,val_RankICIR,val_IC,val_ICIR,val_Precision@10,test_RankIC,test_RankICIR,test_IC,test_ICIR,test_Precision@10,test_Sharpe@10,test_Turnover@10,test_CostSharpe@10,best_score,bad_epochs
1,17.02531380000437,0.07096445221151855,nan,0.0700035650756151,0.06987232274772749,0.005080235161123768,0.10149325722115866,0.005284846338789008,0.1210569671297183,0.01507936530406513,0.005013982072656282,0.09401391553321907,0.009185255176897597,0.19355054660317575,0.019831223924200243,1.3616932862038593,0.27468354956007207,0.9220947224408643,0.005080235161123768,0
2,16.844529500005592,0.06993231537777024,nan,0.06995356564838735,0.06985346950936418,0.009114857079227462,0.1519434055019076,0.012505290291994157,0.2201238574924573,0.021428571747882024,0.00556676976005979,0.0925330838321389,0.011876684085021183,0.2020858242815983,0.03459915666514811,1.5604540066796118,0.1185654024848958,1.3946519592988271,0.009114857079227462,0
3,14.946656899999653,0.06986577085949279,nan,0.06985019534708016,0.06975043980003912,0.014591207373635529,0.18234102699719318,0.019292758393613253,0.2551098630030249,0.032539683024561596,0.01087590191291153,0.14412605669703576,0.017369406955770536,0.23371462008122085,0.03881856610503378,1.7698814461275962,0.06877637217567943,1.6806986078780808,0.014591207373635529,0
4,15.271274700004142,0.0698234260887713,nan,0.0699811837975941,0.06990746418132057,0.019273655752118746,0.19150989641501584,0.026580162865150393,0.2754728596743432,0.042857143554895644,0.013934595574220084,0.16725060878611286,0.01904927581211725,0.2241364866935675,0.03924050703959123,0.5162473899729337,0.04978903059214982,0.4556080032393424,0.019273655752118746,0
5,18.0117659000025,0.06979954663563419,nan,0.06984118854124395,0.06973981885593149,0.01678439676349323,0.18865976715783095,0.022611632151113423,0.26667894587139995,0.030952381443173166,0.0139406171463035,0.17173874025901734,0.019623552211304882,0.24243402664876607,0.03713080233536692,1.4977214044233385,0.07383966326462066,1.4104578312281195,0.019273655752118746,1
6,16.396632800002408,0.06978480965905898,nan,0.06993047869394696,0.06980016811864788,0.011883398482568159,0.17256084836858251,0.016711745799901628,0.2655374316188645,0.019047619331450688,0.015462606595406695,0.1882868055447393,0.02232619099315232,0.2896391152813588,0.033755274796033206,2.026981532983185,0.12067510715768306,1.8699688957003877,0.019273655752118746,2
7,15.284251799996127,0.0697773480435481,nan,0.06980891513919073,0.06969678323354399,0.018571716139694404,0.18456426001586715,0.02594236080097737,0.2690883110459249,0.033730159232777265,0.017744588149408907,0.20356254638841778,0.02145508291565259,0.24253774100077918,0.03881856610503378,0.8938569845693736,0.050210971526707275,0.8306433042106983,0.019273655752118746,3
8,17.07073400000081,0.06976840577616884,nan,0.06980940031390341,0.06969299814997847,0.013122696334095154,0.16517187868653893,0.01866612409168507,0.24640758981059643,0.023015873358836248,0.017492481307440952,0.20305717290613418,0.02242947407317336,0.2639495183509988,0.04261603445317675,1.6546235916092205,0.06497890385897351,1.581238642093291,0.019273655752118746,4
9,16.905935199996748,0.06975695975124836,nan,0.069876530725095,0.06977419372852342,0.014745577655424039,0.18084642557206151,0.02078323461957177,0.2693783789539374,0.029365079802653148,0.01885270603717784,0.21620895365189227,0.022483307028283613,0.25480505677199666,0.040506329843263585,1.2056141387088015,0.05738396713125052,1.1321551794730267,0.019273655752118746,5
10,16.755766700000095,0.06975113857235457,nan,0.06986078108468699,0.06973622299196348,0.008828034187322446,0.12984516965815832,0.013432914570171667,0.20710093160963639,0.021825397180186376,0.017278675005043254,0.20497662275139758,0.02210121055859149,0.26110551623688943,0.04177215255262479,2.504652954866008,0.06413502214704385,2.431163119366302,0.019273655752118746,6
11,17.208308500004932,0.06974568337806174,nan,0.06981088049591534,0.06969550899563963,0.011807388803664788,0.1609889078521293,0.01691328250712508,0.23482226513831114,0.033730159232777265,0.019471016120340454,0.23049218729626217,0.022557431750538866,0.25864570806870274,0.0438818572568491,2.064365438784842,0.04472573912596401,2.009091228425143,0.019273655752118746,7
