epoch,epoch_sec,train_loss,train_grad_norm,val_loss,test_loss,val_RankIC,val_RankICIR,val_IC,val_ICIR,val_Precision@10,test_RankIC,test_RankICIR,test_IC,test_ICIR,test_Precision@10,test_Sharpe@10,test_Turnover@10,test_CostSharpe@10,best_score,bad_epochs
1,12.645120199998928,0.21127257506186897,0.08729844687733095,0.20848954001825953,0.20836186415283992,0.006847770734494257,0.08427452225322028,0.002268883440549308,0.03398639733033035,0.013888889095849462,0.007992640174635517,0.08442771078276727,0.0024499515830144975,0.03245712233417557,0.017721519251412982,1.6445443683706522,0.7021097054838631,0.533949088399778,0.006847770734494257,0
2,12.455064000001585,0.20889624455893363,0.03627678578266421,0.20847639950021865,0.20835273194162152,0.001098078991148329,0.01265034008103672,-0.0006816924194734182,-0.009623095102191972,0.0099206350684639,0.005043330575331637,0.046414939043977595,0.0008396954900924168,0.010213254307915644,0.010970464298493752,1.927464710953615,0.6848101291475417,0.464387248502625,0.006847770734494257,1
3,12.968121599998994,0.20867471070708454,0.03540359664381155,0.20845453157311394,0.20832931423237555,0.018726247950181706,0.1946722398917671,0.016691158659731236,0.20141078950547553,0.02063492097197071,0.01592401537051,0.14250931498486055,0.011618913316613903,0.13352292001560082,0.019831223924200243,2.6645713458477918,0.4890295428377164,1.9017328435041132,0.018726247950181706,0
4,13.15488230000119,0.20857652739898577,0.035355217226252365,0.20848651579211627,0.2083653447371495,0.0202693488090373,0.19919883621238543,0.019949301732205122,0.2237808110908768,0.018253968525973576,0.014367706174610782,0.12154539618001085,0.011117225156370982,0.1196332883230107,0.021940928596987503,2.531915464760225,0.5067510622777517,1.7708912290742194,0.0202693488090373,0
5,12.951631999996607,0.2084880405785264,0.03254586355005567,0.20844686096386303,0.20832667276577607,0.011658847277950761,0.12268800466857714,0.00794625688817293,0.09795670157633495,0.017857143123235022,0.008205967399248467,0.07286649042205012,0.003934119347647964,0.04459772816082457,0.01518987364406827,3.0471300023503356,0.7312236277991709,1.6707456655531512,0.0202693488090373,1
6,12.458978299997398,0.2084488104726817,0.03048272361991474,0.20846850152999635,0.208350677027481,0.01932155662056868,0.1973682946282293,0.01932064255994365,0.23446679250321273,0.018650793928712134,0.013054250065828693,0.11532093121939165,0.010219854300248314,0.11582136534317776,0.018143460185970434,2.705030118718314,0.5270042263505831,1.8050107641434874,0.0202693488090373,2
7,12.593579899999895,0.208421542777403,0.028876021006648,0.20845396308198808,0.2083372586890112,0.017960481751432535,0.18611202061688814,0.015954685128062487,0.1877249995024449,0.016269841512280798,0.012407594443915829,0.10413188532737405,0.006572384075831449,0.07018966645731209,0.01518987364406827,2.4906596591546832,0.7113924061070012,1.2027562075693163,0.0202693488090373,3
8,12.932630299997982,0.208414084846909,0.028393204403235704,0.20845898985862732,0.20834270572360558,0.0037714867789223456,0.038251773143516896,-0.0007689309277338907,-0.009076365806865673,0.01507936530406513,0.0005076778635091859,0.004323807531367571,-0.0019388700509823027,-0.021422814437647267,0.011814346167608656,1.1749325286460803,0.7329113927320086,-0.07641483049505884,0.0202693488090373,4
9,12.638381400000071,0.20839879192613267,0.026674797748391692,0.20847298003851422,0.20835376508879763,0.0045510911028638175,0.04604363461345702,0.0018272592069046194,0.02180330092724938,0.014682539901326574,0.0008847156651553851,0.00772126156498519,-0.0004231335149728202,-0.004750799291391573,0.014345991774953368,1.5072397550620253,0.7029535872272298,0.38601460739733706,0.0202693488090373,5
10,12.439375800000562,0.20839035092173397,0.02517428656385557,0.20850064274337557,0.20838681007990859,0.01658095776344583,0.1715573699664885,0.014327502115592656,0.16808464683054922,0.01666666694458515,0.009247282498569192,0.0786572304436056,0.00494736771124812,0.05390435988155394,0.016033755513183177,0.7905606598421762,0.6978902951951771,-0.4054910371117282,0.0202693488090373,6
11,13.285642700000608,0.20839177349934707,0.024721893107808018,0.20843969527927655,0.20832199889396313,0.0178430553039814,0.17912674608030882,0.018796313708114052,0.21548060641339728,0.01944444476375504,0.011940181718300242,0.10095654843441029,0.008306028502148415,0.0900232393079011,0.016455696447740628,1.4756448778190265,0.6236286961831121,0.3493209281178017,0.0202693488090373,7
12,12.52711679999993,0.20837916828490594,0.022795178829944012,0.20843737471907858,0.2083190406676586,0.014802950892425585,0.14901116234167777,0.01546869075398371,0.1799081351681936,0.016666666915019352,0.012348749553590702,0.10292454389761846,0.007802722572087691,0.08423969863880433,0.016033755513183177,1.564266968528295,0.6337552784238687,0.49759717695537226,0.0202693488090373,8
13,12.37606550000055,0.20837876919556308,0.022433291379412686,0.20843863280283081,0.20832205120521255,0.018596804076907343,0.18099515005076608,0.01956768849211383,0.21535917618013137,0.02380952416431336,0.013940707904787466,0.11451488676132,0.010134511289615596,0.10632810780449449,0.020675105824752196,0.6957797591673457,0.6160337599269449,-0.2211593418044565,0.0202693488090373,9
14,13.145527700002276,0.20837619785924216,0.02104387177355789,0.20843728241466342,0.20832205478903615,0.018838215785705423,0.19032572811187057,0.018818032995720085,0.21559506399299685,0.017857143123235022,0.01108660858736903,0.09184730976009674,0.006877079978726464,0.07373356892852866,0.013080168971281012,0.46140067753147274,0.6464135060833476,-0.7138202339137831,0.0202693488090373,10
15,12.477069799999299,0.20836858594337027,0.02038790478144546,0.2084406753854146,0.20832357961165754,0.021202164417546656,0.2013877395671576,0.021696714753091775,0.2387770259985685,0.023412698761574806,0.012203130656033007,0.10405779667791222,0.010273473356219372,0.11205719424664697,0.017721519251412982,1.2829285264275285,0.6240506379035958,0.29647997577164653,0.021202164417546656,0
16,12.550577300000441,0.20837517229689134,0.020250613978006753,0.20843665745286716,0.20832117021335328,0.018410054203409274,0.18930845916885938,0.016527908346717364,0.19630013499391868,0.017460317720496464,0.009000364962102205,0.07375021685309767,0.005340699478971599,0.05706989787929629,0.013080168971281012,0.4272552573709851,0.6738396645346775,-0.6387889813851,0.021202164417546656,1
17,12.811788900002284,0.2083695658759491,0.019484359524023998,0.20846342928116285,0.20834591010200323,0.019885903421550572,0.1964879735859393,0.02087632986166725,0.23157538558012633,0.024603174969790472,0.012186478147649634,0.10061932710016039,0.007776849445855473,0.08316394215039184,0.016455696447740628,1.1682983485431333,0.6413502143971025,0.08227499881174377,0.021202164417546656,2
18,12.691111299998738,0.2083655194656269,0.0185846282502737,0.20843631880623953,0.20832350950703843,0.018972363505911614,0.20821980275570917,0.014655957735764483,0.18671342620012363,0.015873016139108038,0.003421727508966681,0.02849371439761427,0.002367721890803733,0.025514446552770336,0.010970464298493752,0.930309802267252,0.6860759509137914,-0.2525710180932325,0.021202164417546656,3
19,12.517717599999742,0.20836394568150107,0.018220999592764152,0.2084507310674304,0.20833977799123854,0.019937268451839272,0.2139089170013566,0.016538688164141533,0.20436440771331096,0.015476190736369482,0.006208942713085041,0.05235215747388882,0.0037303519778332833,0.040639122528362,0.012658228036723559,1.1705278718211674,0.6907173022942201,-0.005490799688001602,0.021202164417546656,4
20,12.990142599999672,0.20836314816732665,0.017974460668345862,0.20845799426001216,0.20834225252710817,0.02123856687011005,0.22189992258102323,0.018757386638869306,0.22394755853385906,0.015873016139108038,0.008447994170307657,0.06945223598905591,0.005021031767882422,0.05366242088988283,0.012236287102166107,0.7835906983311931,0.6738396645661144,-0.4051093901748731,0.02123856687011005,0
21,12.565196899999137,0.20836282243599763,0.017802169964164245,0.20845024104392718,0.20834164396871493,0.02221377542053464,0.23614335482160337,0.019873223918260748,0.2385879430180955,0.015873016139108038,0.00646303064815645,0.05380634595620416,0.00400426880913818,0.04322479041849867,0.011392405233051203,1.3222647413968107,0.6763713098905257,0.0845667079645426,0.02221377542053464,0
22,12.31775529999868,0.20836227487873388,0.017758667652614767,0.20843533136778408,0.20832357282125497,0.02126320397003419,0.22535733145044107,0.019197223901828115,0.2310393142721046,0.016269841541846592,0.007051220921139362,0.058703543967139234,0.004473266427312832,0.04831260755175001,0.011814346167608656,1.0102381260308764,0.6860759501593022,-0.3368921464559087,0.02221377542053464,1
23,12.474198799998703,0.20836277646390167,0.017234021238982676,0.2084398985145584,0.20833115713505806,0.02064296515105987,0.2281528296523364,0.01709141508691241,0.21593601519425404,0.01309523829037235,0.004473182644691605,0.037908165830840605,0.003094936031560838,0.03377556349495241,0.009704641494821396,0.9578320476593257,0.6746835477870224,-0.5214671479800207,0.02221377542053464,2
24,13.09828109999944,0.20835559519158828,0.016764919838484226,0.20843437479601967,0.20832163541880339,0.022285347408984624,0.22304875623149967,0.02267914857010409,0.25509137560821843,0.017460317720496464,0.011293058950486202,0.09346100214046182,0.007120130682253094,0.07695693538973843,0.013924050840395915,1.9399009008147643,0.6426160382381975,0.5946772262216911,0.022285347408984624,0
