epoch,train_loss,val_loss,test_loss,val_RankIC,val_IC,test_RankIC,test_IC,best_score
1,0.07058034849327964,0.07007470543658922,0.06994462025819448,0.02320642813223429,0.031718028955520054,0.028910566025309437,0.035083053994052926,0.02320642813223429
2,0.06990841847617885,0.06992320944037703,0.06982635599777165,0.026163472141888633,0.03577025591336664,0.031090329006512724,0.030158533236033475,0.026163472141888633
3,0.06985362424842409,0.06983011742196386,0.06972807211966454,0.026808025094468908,0.03676050189801211,0.03141813450653174,0.030411643613043157,0.026808025094468908
4,0.06981699841248022,0.0699917780205844,0.069925062767061,0.02726765087665251,0.03635518943765274,0.031345433955260585,0.026389272908094626,0.02726765087665251
5,0.06979797005250647,0.06981932082109982,0.0697154348032384,0.027263216361403927,0.03735961907258325,0.03168289351423432,0.03005902179375508,0.02726765087665251
6,0.06978102682812794,0.06996003662546475,0.06982661456749913,0.02616300999533638,0.03555649674822307,0.03125395565939663,0.03513755483731121,0.02726765087665251
7,0.06977574159768787,0.06980623050578057,0.06969310500450777,0.026769283189048386,0.036506198945322206,0.03140529859486873,0.027724442970133406,0.02726765087665251
8,0.06976600993122603,0.06980745982201327,0.06969149479886147,0.02612547874083421,0.036242491496118925,0.028561777773928213,0.029224198739405894,0.02726765087665251
9,0.06975584293942194,0.06986535104021194,0.06977239314010877,0.025669355993159115,0.035585487877070256,0.0279537079239216,0.02675845444532512,0.02726765087665251
10,0.06974852689214654,0.06986148099577616,0.06973583813961046,0.024054176736200812,0.03372810278614495,0.02798300947972381,0.028292815858215282,0.02726765087665251
11,0.06974286701832269,0.06980560388829973,0.06969431831741132,0.02478924764150251,0.03506695754393669,0.028585161584948154,0.02581220384361026,0.02726765087665251
12,0.06973435140743449,0.0698084571650104,0.06969254592802956,0.02387676194069042,0.03412761236771956,0.027936736471142486,0.025797367094719255,0.02726765087665251
13,0.06973512200890361,0.06980586040114599,0.0696945177854868,0.023174892939139335,0.03298495749059218,0.026409825355547405,0.02399961257654042,0.02726765087665251
14,0.06972930606555294,0.06980626086985307,0.06969527629860343,0.02160221498920619,0.03157599707478694,0.02535596523750259,0.023929172586738073,0.02726765087665251
15,0.06972894707845675,0.06981724503612707,0.06971897260297703,0.022677618119309448,0.03221459817122816,0.0229091147296838,0.02388198688633166,0.02726765087665251
16,0.06972759962081909,0.06980796867892855,0.0696991472367496,0.019835934905362562,0.028983949511596635,0.02169402024308603,0.02418659449327061,0.02726765087665251
17,0.06972654635036314,0.06981742006563951,0.0697130161938788,0.019142943748091865,0.027443202800997015,0.01878594266378934,0.022541160030932244,0.02726765087665251
18,0.06972432820176756,0.06980741245760805,0.06969509968526252,0.016104211285848925,0.024641897910023258,0.01934050383411725,0.021808976089908005,0.02726765087665251
19,0.06972436357188869,0.06980682235388529,0.06969390331692836,0.01632556252445197,0.02546306388184247,0.022181589048815585,0.023754207331162607,0.02726765087665251
20,0.06972190164835067,0.06980963970815378,0.069694706156284,0.014804349005562328,0.023313873654207406,0.01936546509436092,0.022647380647357586,0.02726765087665251
21,0.06972010859565154,0.06981044215342355,0.06969452070913235,0.01571769293005918,0.023448974220122584,0.019897121460720275,0.02311180459476913,0.02726765087665251
22,0.06971939696452102,0.06981214608937975,0.06970632151712346,0.014085542307824769,0.019666245372343204,0.017830525983207494,0.0225430547438055,0.02726765087665251
23,0.06971758042235632,0.06981829867239982,0.06971638929491808,0.016935466043096745,0.023262895899986487,0.017622193942712975,0.02265001355153646,0.02726765087665251
24,0.06971711138817104,0.06981160675012876,0.06969629237546196,0.015248804533113135,0.021513521204709948,0.02044595094809784,0.02470924837941123,0.02726765087665251
25,0.06971697514322964,0.06981044933791199,0.06970386269977827,0.018458483532052174,0.023510133650334965,0.020120897196889767,0.023982969780915755,0.02726765087665251
26,0.06971635594964028,0.06981475346736492,0.06971346863588704,0.01819800275298471,0.022229258001538084,0.018068280593661064,0.02303909340067157,0.02726765087665251
27,0.06971461263460083,0.06981409908760161,0.0697159367585987,0.019633274997590527,0.02350062074528689,0.017669179149901394,0.02236996667117238,0.02726765087665251
28,0.06971378500598507,0.0698192844551707,0.069729595056063,0.02110841323167459,0.023218144924901443,0.014255295525784388,0.019219288701448935,0.02726765087665251
29,0.06971340894296363,0.06981450227636193,0.0697156171381222,0.018488829874614667,0.020343813476547293,0.016860032602231005,0.02190597809856757,0.02726765087665251
30,0.06971193462408878,0.06982449116924452,0.06974129441669721,0.020265926967286282,0.022641483238354947,0.017744786512889636,0.022542484084862376,0.02726765087665251
