dataset,variant,IC_mean,IC_std,RankIC_mean,RankIC_std,ICIR_mean,ICIR_std,Precision@10_mean,Precision@10_std,Sharpe_mean,Sharpe_std,OriginalIC_mean,OriginalIC_std,OriginalICIR_mean,OriginalICIR_std,OriginalPositivePrecision@10_mean,OriginalPositivePrecision@10_std,OriginalSharpe@5_mean,OriginalSharpe@5_std,OriginalMSE_mean,OriginalMSE_std
nasdaq,context_only,0.02957812482063788,0.004172607642335164,0.03336760582562481,0.0010027266689576209,0.30006979794098965,0.0448914726806415,0.050000000855087726,0.00021097042012315284,0.8310924301035243,0.25209314532755256,0.028360553932393888,0.002972244783619002,0.29324990387026617,0.036891626653911075,0.5101265867834102,0.0046413493527390215,-0.3211519333440811,0.6826897363644093,0.00039364026499064196,9.094325603489095e-06
nasdaq,full,0.023915936376416626,0.0004710733395277122,0.02638524025825996,3.561541882150972e-05,0.24513387147352417,0.007282517107086231,0.05126582365876009,0.000210970514434302,0.9184273320164532,0.4989745826581419,0.02320603494178003,0.0011638718583392178,0.24216575890378617,0.010722457091465201,0.5101265877579586,0.00717299602894339,-0.8000381912291049,1.2468925519287586,0.0005359082715411647,0.0001476178450753216
nasdaq,moe,0.019783055015475164,0.0007337792033579142,0.015552192030205362,0.0016175964559852788,0.23511974682584752,0.010983260132280015,0.041772152615498895,0.0025316455759076643,0.6233360478880301,0.10708865791509642,0.019567976351571956,0.0008705277703230895,0.23441586185082924,0.011998770508832565,0.5145569671464117,0.0006329108359692803,1.6549497104063629,0.06615573864430191,0.0004927304851288938,0.00010115500649595302
nasdaq,single_gate,0.02467110424331929,0.0008212724291305172,0.027644845704451783,0.001253023179972992,0.2513200437271477,0.009850341335893353,0.048101266712453294,1.571852370485516e-11,0.44794042785124843,0.3492535474311321,0.024045504912038856,0.0014314213586055797,0.24912923829636144,0.012346173577279546,0.5037974733937893,0.008016877332191447,-0.9412869815714657,0.21155454156920311,0.0005165599409932026,0.00013195918652758257
nasdaq,static,0.02426563780540824,0.0016971610427470845,0.023790216692801926,0.001191540863630186,0.25913338792825275,0.021707606129966375,0.04978903037209048,0.0025316456073447118,0.886853426774782,0.16582158880704523,0.024231087043755546,0.0016900903591155498,0.2591523673210776,0.022117682219737603,0.5181434646500314,0.000843881491870313,-0.4977294675819575,0.9978228330798447,0.0003805915625112328,4.776676421677903e-07
