epoch,epoch_sec,train_loss,train_grad_norm,val_loss,test_loss,val_RankIC,val_RankICIR,val_IC,val_ICIR,val_Precision@10,test_RankIC,test_RankICIR,test_IC,test_ICIR,test_Precision@10,test_Sharpe@10,test_Turnover@10,test_CostSharpe@10,best_score,bad_epochs
1,12.570403699999588,0.07290781306455264,nan,0.06985456744829814,0.06973307343977916,0.0020446112436715456,0.026456205022225263,-0.0012974845739451653,-0.020785413634646522,0.01587301610954224,0.005114406147354797,0.056404000030718104,0.0013598661400910216,0.019556096238617874,0.01729957831685553,1.5991883591728568,0.7455696192597538,0.43718003422948487,0.0020446112436715456,0
2,12.38154669999858,0.07032553327043314,nan,0.06984559674229887,0.06972814470781052,-0.0022334958570903087,-0.028202521411364926,-0.002483524217134959,-0.03943187069208983,0.014285714498588018,0.004286335227691239,0.04621659558158632,0.000619295486917067,0.009173186371405446,0.013502109905838463,1.8415486367068503,0.7443037964875185,0.47197546899278603,0.0020446112436715456,1
3,13.230182800001785,0.07012073458046526,nan,0.06981822951800293,0.0696971024767759,0.010263618573223958,0.12302537329282685,0.010654524274286814,0.1585974351001513,0.018650793928712134,0.016920945173392724,0.17123237005854575,0.01243596147085896,0.16522224762351156,0.01940928298964279,3.3572930725990466,0.5316455756876036,2.546470950238064,0.010263618573223958,0
4,12.779178099997807,0.06999728742080766,nan,0.06986876630357333,0.0697465720370349,0.004480884556306549,0.058442224574628596,0.007172420588869413,0.12703420793632478,0.01587301610954224,0.011276024572044328,0.13616269797140884,0.007214844134613628,0.11181511366226544,0.014767932709510819,1.6772902842914137,0.5978902999610337,0.7423756088621313,0.010263618573223958,1
5,12.400585100000171,0.0699022116995341,nan,0.06983424495491716,0.06970885512320804,0.008591081444614073,0.07961870902362514,0.008887022656771089,0.09759535911732531,0.017460317750062262,0.009244489183286912,0.08072708109558782,0.004305673433312525,0.05039708398576613,0.011814346167608656,1.262464954413547,0.4860759526491165,0.41977970284930466,0.010263618573223958,2
6,12.409672600002523,0.06982882985392132,nan,0.06988059510550802,0.06976979810603057,0.011080618153625568,0.08774526562851309,0.01156880837284945,0.10458074843479094,0.023809524223444952,0.006871612487025097,0.051852999837813864,0.004212946099531738,0.04200618347754049,0.013502109905838463,0.606749673949255,0.33628692474797806,0.09049677877634443,0.011080618153625568,0
7,12.977817700000742,0.0697736856401772,nan,0.06989433119694392,0.06977663120011238,0.006122284126052234,0.0464443831105245,0.005329207121302182,0.04504506469525712,0.018650793958277928,0.0033141579061455803,0.024940509365182578,-0.0002981793169297655,-0.0029054540345318292,0.0105485233639363,-0.09180591819023455,0.33966245253880817,-0.606877522654548,0.011080618153625568,1
8,12.539085199998226,0.0697339499923023,nan,0.06990790934789748,0.06980839554016097,0.01196206750313332,0.08680263312893527,0.012076714601472116,0.09891887256511674,0.023015873388402046,0.00889083339362641,0.060502024842675445,0.006125566566791306,0.054695396045308,0.016033755544620224,0.886216379132709,0.33459916138699286,0.39525734556430453,0.01196206750313332,0
9,12.634328399999504,0.06970034286983916,nan,0.06991810931099786,0.06980783523763785,0.010705732702118685,0.0752147881575357,0.010409369456182403,0.08157377602624066,0.022222222612490728,0.010631990240531176,0.07178433922698371,0.00659055818612745,0.05751883714206806,0.011814346167608656,0.6568242089877014,0.34852321100134387,0.17192961390739359,0.01196206750313332,1
10,12.942428800000926,0.06967029759811388,nan,0.06998737224392475,0.06990911299166297,0.00838079224645515,0.055654739496830676,0.007588275236129347,0.05582413620326418,0.022222222612490728,0.011032287301574264,0.07510421751844884,0.007154326710456055,0.06270641557867873,0.011814346167608656,0.4271246752711667,0.33713080601978906,-0.0518109317751961,0.01196206750313332,2
11,12.53736089999802,0.0696495288429228,nan,0.06999548122523323,0.06988174782649374,0.01167114715575562,0.07629840274896982,0.011252195404801843,0.08245216033837528,0.024206349596617712,0.013118845944338034,0.084022903967602,0.009801676378483228,0.08174585886344286,0.015611814578625724,0.8060749339108387,0.3396624521930007,0.3454104309369251,0.01196206750313332,3
