epoch,train_loss,val_loss,test_loss,val_RankIC,val_IC,test_RankIC,test_IC,best_score
1,0.07051693547416378,0.07007176325552994,0.06992368280636108,0.017920393987474706,0.023482775969226183,0.034608584211477104,0.0349387973063146,0.017920393987474706
2,0.06989089963403908,0.07000362636551025,0.06995436049337629,0.025054633203018012,0.034115474222094884,0.03146664402859024,0.0322129996522931,0.025054633203018012
3,0.06983865308197769,0.06984753850551825,0.06976345646733473,0.025870886020937987,0.03509498256890867,0.029151945040580416,0.029881671764632443,0.025870886020937987
4,0.06980917032908748,0.07002157058625941,0.0699451454140969,0.02674257883041892,0.03543733323541736,0.028735309618053404,0.02624776181155808,0.02674257883041892
5,0.06979078244719956,0.06981893850579149,0.06971935044486814,0.02623146181715475,0.034991870698701986,0.02844356614772136,0.027702893993035275,0.02674257883041892
6,0.06977261987489623,0.06996803647942013,0.06980769094158326,0.024922726657620395,0.032481933098414816,0.029141651814752395,0.030697626290884152,0.02674257883041892
7,0.06976853808438456,0.06980936102096051,0.06970294473794945,0.02575136304833919,0.034600502205504445,0.027550912404212834,0.026608694116840383,0.02674257883041892
8,0.06975852879318031,0.06980905043227333,0.06969189096855212,0.025622053741706566,0.03353381354989122,0.02657674036292312,0.027461699768644526,0.02674257883041892
9,0.06975066663848387,0.06986476040430485,0.06978442573346166,0.02514464122572145,0.03252361659225056,0.02765300197144157,0.02531290455536626,0.02674257883041892
10,0.06974560736200294,0.06987090967595577,0.06973454327900198,0.02429454510043826,0.031223690724425344,0.026333144906085997,0.02469633732979355,0.02674257883041892
11,0.06973895929955147,0.06980662866835556,0.06970105826351713,0.024316126304689704,0.03149076380317898,0.025319392239539353,0.02375385496629803,0.02674257883041892
12,0.0697305975431526,0.06980972107322443,0.06969335895298906,0.02361419353017857,0.029348338353595446,0.02541660743997381,0.022552031402940074,0.02674257883041892
13,0.06973265398394417,0.06980793308171016,0.06970498412218779,0.023239886686727884,0.02919159043628338,0.025586853698063013,0.023019302557055536,0.02674257883041892
14,0.06972644808324607,0.069807350280739,0.06970190671803075,0.02374479637445701,0.02942712816018915,0.024469029905858676,0.022118093574960924,0.02674257883041892
15,0.06972587329108973,0.0698187058525426,0.06973168668867666,0.023148872691048643,0.02878409159316179,0.02387939458138227,0.02274510366517956,0.02674257883041892
16,0.06972270637146524,0.06981185037228796,0.06971087929191469,0.022943125190010058,0.025999237005757934,0.022403283434527542,0.02184863287361806,0.02674257883041892
17,0.06972005182021374,0.06982734888082459,0.06973772961253355,0.020831424519345755,0.02170133614373977,0.020255650697720045,0.020031140161854293,0.02674257883041892
18,0.06971698302674938,0.0698104796428529,0.06970283866934636,0.024295154743225477,0.025943322211600072,0.019495785102014378,0.020342278031793542,0.02674257883041892
19,0.06971517865722243,0.06980991951884731,0.06970097957658365,0.02455800498801326,0.024874793653979727,0.018576213718148316,0.019229890490815294,0.02674257883041892
20,0.06971177761820523,0.06981860881760008,0.0697161851427223,0.025282927827194927,0.02498999297622215,0.01768683097035455,0.017977613854056954,0.02674257883041892
21,0.06970989409129362,0.06981842811145479,0.06970699065470998,0.026987524696446528,0.027286117020435447,0.017703254067118944,0.018108670747242595,0.026987524696446528
22,0.06970653334582175,0.06982697927880854,0.06972973215303341,0.02605129795200709,0.023652308852881162,0.017475939925341525,0.018512746364488325,0.026987524696446528
23,0.06970477901600503,0.06982888106907172,0.06974868325493004,0.026165941981912872,0.02514956375763711,0.016125424290762354,0.01777179192045295,0.026987524696446528
24,0.06970149627005731,0.06983336149936631,0.06971185141977881,0.0273393623044415,0.02607910140007637,0.01766686381652798,0.01977379470049278,0.0273393623044415
25,0.06970004933710033,0.06983176518290762,0.06972291323706067,0.028469520378931766,0.026752395779545794,0.017459663939107216,0.01894347991148169,0.028469520378931766
26,0.06969804892668853,0.06984986184490105,0.06977840509847247,0.027482600143042556,0.025707807655548788,0.016840809207905243,0.017970200075192243,0.028469520378931766
27,0.06969667584509463,0.06984249549725699,0.06974898316437685,0.028925562928316863,0.02796582772112916,0.01684418948561755,0.019155011066325982,0.028925562928316863
28,0.06969392234207811,0.06984937291533228,0.06976164732804278,0.02863876560946838,0.026439179432787886,0.016178264296397505,0.018801572966686046,0.028925562928316863
29,0.06969038609515976,0.06983840838074684,0.06974488251571413,0.028370570445928486,0.026053310627864288,0.01422425598605587,0.017686100482998637,0.028925562928316863
30,0.06968745581201605,0.06985348936111208,0.06976677398767149,0.029139539261219427,0.025657062216417954,0.015123949595923508,0.017866940256493078,0.029139539261219427
