epoch,train_loss,val_loss,test_loss,val_RankIC,val_IC,test_RankIC,test_IC,best_score
1,0.07052934797027627,0.07010875438295659,0.06996673754247432,0.022445947102766248,0.02927239764021723,0.031853126066261395,0.036379921283447164,0.022445947102766248
2,0.06989835499710328,0.06997438156533808,0.06991545060641655,0.025877761611275397,0.03522299657463066,0.03213322021164523,0.03163950856655191,0.025877761611275397
3,0.06983897681977298,0.06984488145699577,0.0697476968546457,0.026636475739924063,0.035972175818945594,0.03243575684990506,0.028977948527798874,0.026636475739924063
4,0.06980829854067919,0.07000728507363607,0.06993481183605355,0.02705570810558995,0.03610858995925232,0.03252689682909009,0.026623605373624973,0.02705570810558995
5,0.06979039567145141,0.06981327526626133,0.06970961753451875,0.027207168073165654,0.03663845552341266,0.032866952921449796,0.028602624230380545,0.027207168073165654
6,0.06977214327937847,0.06996460075652788,0.0698191212639527,0.027254752399058484,0.03694039118647832,0.03315197954110051,0.03132834744653907,0.027254752399058484
7,0.06976988343773662,0.06980743788419262,0.06969806781423746,0.027390666775606823,0.03657872649567989,0.03283449007531742,0.02696363721515655,0.027390666775606823
8,0.06975940289730961,0.06981114714982964,0.06969249889820436,0.027446097884320706,0.036867874241233084,0.032915784688302974,0.028285784312604458,0.027446097884320706
9,0.0697527450182148,0.0698631281062724,0.06977570506465083,0.027525044791261843,0.036681125818451246,0.03281120379462763,0.02687254114563892,0.027525044791261843
10,0.06974770475078274,0.06987881536285083,0.06974487126125062,0.02756693405352428,0.03672476301001133,0.032943018986747744,0.027135891420481197,0.02756693405352428
11,0.06974174628990727,0.06980516285532051,0.06969430143571605,0.02755627188987943,0.0365418939683069,0.03282892669699418,0.026120344916518722,0.02756693405352428
12,0.0697342173070521,0.06980955887526746,0.06969231077890356,0.027427247349733657,0.03626526627317256,0.03240089919855268,0.0254320621499443,0.02756693405352428
13,0.06973633284907083,0.0698053775029996,0.06969482593144043,0.027541098002869163,0.03638843725050157,0.03265311246893058,0.025529120997663288,0.02756693405352428
14,0.06973107049392688,0.06980530633812859,0.06969422158561175,0.02746615806487777,0.036193855922517414,0.03247494559822494,0.025091524782614148,0.02756693405352428
15,0.06973002965788583,0.06981469398098332,0.0697171174712825,0.027496587450658562,0.03635389804479755,0.0325728121775061,0.02553469282260581,0.02756693405352428
16,0.06972923322102507,0.06980719712991564,0.06969840437928333,0.027532177789243942,0.03631518783910747,0.032651093884720955,0.025154309623328507,0.02756693405352428
17,0.06972862322990958,0.06981803828643428,0.06971470785291889,0.02743696699210901,0.03625635544068202,0.03235509616930926,0.02537714752804204,0.02756693405352428
18,0.06972654252438931,0.06980613574740432,0.06969208336329158,0.02745573012581435,0.03617055111916425,0.03250557264776798,0.024915262290231395,0.02756693405352428
19,0.06972710835571225,0.06980582264562447,0.06969158659504436,0.027482575771356342,0.036064332991372794,0.032548786869924906,0.024460711325944906,0.02756693405352428
20,0.06972460960214202,0.06980972742987057,0.06969224790480569,0.02749192207360581,0.03614041777808101,0.03252515424424114,0.024558024807435998,0.02756693405352428
21,0.06972383933292853,0.0698138941670694,0.06969332031685592,0.027399763705842715,0.03612159364263154,0.03222148000353059,0.02483646389031154,0.02756693405352428
22,0.06972432707411212,0.06980786448906338,0.06969458512364561,0.027407604174518454,0.03618429374130626,0.03230981139676402,0.025044370295758896,0.02756693405352428
23,0.06972357517964131,0.06981341735947699,0.06971014077276118,0.027339680092630998,0.03628307472720894,0.03196216704896632,0.025513417353789234,0.02756693405352428
24,0.06972277252053892,0.0698169469833374,0.06969416895999184,0.02744983146124194,0.03641182343354948,0.03243223589133738,0.02573873764196856,0.02756693405352428
25,0.06972342265417447,0.06981219014241583,0.06969608162148593,0.02740066765996051,0.03640792271702565,0.03215963581433512,0.025854948891236157,0.02756693405352428
26,0.06972340035277444,0.06981303501460287,0.06970553065528347,0.0273889951473855,0.0364132699995978,0.03206468616182575,0.025797405871152503,0.02756693405352428
27,0.06972249605365702,0.06981321344418186,0.06969696581992418,0.027413182985453335,0.03646300943942079,0.032180627393398734,0.026002822478534162,0.02756693405352428
28,0.0697219097030324,0.0698191500786278,0.06970137304268809,0.027426553567888083,0.036537038672822604,0.03239882438942664,0.026125569595545895,0.02756693405352428
29,0.06972071995606294,0.06981373720225834,0.06969746903276644,0.027433359062313915,0.03673778137049845,0.03219937101421084,0.026675866059256512,0.02756693405352428
30,0.06972112944601355,0.06981302209435002,0.06969766086163903,0.027253482267186636,0.03637133446907336,0.03163831562927692,0.02601830566776936,0.02756693405352428
