epoch,epoch_sec,train_loss,train_grad_norm,val_loss,test_loss,val_RankIC,val_RankICIR,val_IC,val_ICIR,val_Precision@10,test_RankIC,test_RankICIR,test_IC,test_ICIR,test_Precision@10,test_Sharpe@10,test_Turnover@10,test_CostSharpe@10,best_score,bad_epochs
1,14.783763300001738,0.07183599998620717,nan,0.06990653486360633,0.06978208084398181,0.014883807438540288,0.12879344931106415,0.0198244052576012,0.18901489947386638,0.055952381963531174,0.00748941365750762,0.06237627770284343,0.00983110653348994,0.10997394692141318,0.04683544392449946,1.122967993803116,0.08902953728593352,1.0161026778976667,0.014883807438540288,0
2,14.12683190000098,0.07003059047903563,nan,0.06982804621968951,0.06970862434383183,0.021063205481036604,0.1699720735205539,0.020521299753454514,0.1951491836078709,0.021428571747882024,0.030315000789322526,0.27889074113671536,0.03088958957723739,0.36541024172271985,0.0210970467278726,1.640795001910231,0.19662447644688408,1.3407328949361075,0.021063205481036604,0
3,13.87881650000054,0.0699007394748765,nan,0.0698095504490156,0.06970168232037548,0.02780851588486546,0.20582350475539735,0.03641647776119441,0.29027011747411796,0.05992063599091674,0.03328463377634639,0.3214505900293742,0.026464053626881544,0.2651943495059335,0.04641350292706791,0.8276878700753222,0.011392405233051203,0.8144231718722682,0.02780851588486546,0
4,14.39289099999587,0.06986533145646791,nan,0.06980968376118986,0.0697039930063461,0.028057122612760093,0.20738203603556868,0.03693847984405397,0.29374414076655514,0.06190476303417531,0.03353703553682264,0.32453015339105845,0.02665100056621077,0.26717804840121445,0.048945148534412626,0.6601806779959634,0.012236287102166107,0.6458422874536289,0.028057122612760093,0
5,13.680292800003372,0.06982067617008815,nan,0.06981626259429115,0.06969461822685813,0.028083388347156523,0.207991290708419,0.036953386512265304,0.29426956786181174,0.0611111122286982,0.03349475001838679,0.32496711754125496,0.026484091963028568,0.2656537403943034,0.04978903037209048,0.7503582715884758,0.010126582429378847,0.7384335040931449,0.028083388347156523,0
6,13.623455999993894,0.06980347386687188,nan,0.06985116847569034,0.06975711913551459,0.02801710992288362,0.20724771559269084,0.03677700212066402,0.29251634205166066,0.06071428682595965,0.03359329898498819,0.32534940625477804,0.02547280973571113,0.2544764406831632,0.05063291230407948,0.6872645537021476,0.009704641494821396,0.6758968405302334,0.028083388347156523,1
7,14.34645179999643,0.06978822539787034,nan,0.06980787125963067,0.06969364132056256,0.028838222169609268,0.21133706660553234,0.03867555592619788,0.30516267080375653,0.052777778741622726,0.03421661111525773,0.3311792177309273,0.029929933987513924,0.301104728346995,0.0540084398434132,1.245837236808386,0.1793248980357174,1.0657019286287437,0.028838222169609268,0
8,15.910555399997975,0.06977817182605331,nan,0.06981595114819587,0.06971120746326849,0.028109389392840158,0.2084972338838968,0.03695942036851886,0.2943503428413969,0.06150793766100255,0.03351636965393643,0.32579868298976833,0.025586829237337322,0.2560524780462522,0.04936708950040713,0.40925023359753865,0.012236287102166107,0.3948517612203279,0.028838222169609268,1
9,15.407678000003216,0.06977149168583187,nan,0.06984755550585096,0.06971666496640017,0.029335739619065344,0.2128231601875063,0.03902735393496677,0.30940386059534036,0.05119047704197112,0.034370332494582434,0.32936883213437057,0.03375073246297305,0.3449612706216311,0.05021097127521088,1.0831855754310769,0.16751055164804943,0.9060380776277429,0.029335739619065344,0
10,15.724893200000224,0.06976278271224047,nan,0.06987536509358694,0.06978295218466707,0.02855471249980231,0.209912836548189,0.037831662224359915,0.2983409997510216,0.05992063599091674,0.03433657274434131,0.333175669235669,0.026782977846912834,0.2669968011477821,0.048523207568418124,0.03127649481534601,0.028270042615349284,-0.00169607705339491,0.029335739619065344,1
